Filename                                                                Regions    Missed_Regions     Regions_Cover   Functions  Missed_Functions  Executed       Lines      Missed_Lines     Lines_Cover    Branches   Missed_Branches     Branches_Cover
lib/Runtime/PlatformAgnostic/Platform/Common/Thread.cpp                      17                11    35.29%           1                 0   100.00%          18                 5    72.22%           8                 2    75.00%
lib/Runtime/PlatformAgnostic/Platform/Common/UnicodeText.Common.cpp         177               177     0.00%           5                 5     0.00%         115               115     0.00%          86                86     0.00%
lib/Runtime/PlatformAgnostic/Platform/Common/UnicodeText.ICU.cpp            358               245    31.56%          13                 5    61.54%         211               110    47.87%         136                94    30.88%
lib/Runtime/PlatformAgnostic/Platform/Linux/NumbersUtility.cpp              150                71    52.67%           3                 0   100.00%         196                89    54.59%         102                57    44.12%
lib/Runtime/PlatformAgnostic/Platform/Linux/SystemInfo.cpp                    4                 1    75.00%           1                 0   100.00%           9                 3    66.67%           2                 1    50.00%
lib/Runtime/PlatformAgnostic/Platform/POSIX/ArraysUtility.cpp                11                 1    90.91%           2                 0   100.00%          31                 3    90.32%           8                 4    50.00%
lib/Runtime/RuntimeCommon.h                                                   2                 0   100.00%           2                 0   100.00%           6                 0   100.00%           0                 0         -
lib/Runtime/Types/ActivationObject.cpp                                      138               112    18.84%          43                37    13.95%         209               179    14.35%          68                62     8.82%
lib/Runtime/Types/ActivationObject.h                                        135                82    39.26%          21                 6    71.43%          43                 8    81.40%          28                19    32.14%
lib/Runtime/Types/ArrayObject.cpp                                            14                13     7.14%           6                 5    16.67%          24                22     8.33%           4                 4     0.00%
lib/Runtime/Types/ArrayObject.h                                               4                 1    75.00%           4                 1    75.00%           6                 2    66.67%           0                 0         -
lib/Runtime/Types/DeferredTypeHandler.cpp                                   273               160    41.39%           6                 1    83.33%         124                19    84.68%          94                48    48.94%
lib/Runtime/Types/DeferredTypeHandler.h                                     478               382    20.08%          67                42    37.31%         387               279    27.91%         140               112    20.00%
lib/Runtime/Types/DictionaryPropertyDescriptor.h                            437               265    39.36%          19                 1    94.74%         183                51    72.13%         148                90    39.19%
lib/Runtime/Types/DictionaryTypeHandler.cpp                                3614              2253    37.66%         110                37    66.36%        2201               967    56.07%        1354               885    34.64%
lib/Runtime/Types/DictionaryTypeHandler.h                                   106                69    34.91%          11                 3    72.73%          23                 3    86.96%          22                17    22.73%
lib/Runtime/Types/DynamicObject.cpp                                        1358               921    32.18%          83                15    81.93%         718               342    52.37%         468               328    29.91%
lib/Runtime/Types/DynamicObject.h                                           103                54    47.57%          14                 1    92.86%          34                 4    88.24%          36                13    63.89%
lib/Runtime/Types/DynamicObject.inl                                          33                14    57.58%           3                 2    33.33%          25                 8    68.00%          10                 6    40.00%
lib/Runtime/Types/DynamicObjectPropertyEnumerator.cpp                       267               101    62.17%          14                 1    92.86%         221                12    94.57%         120                41    65.83%
lib/Runtime/Types/DynamicObjectPropertyEnumerator.h                          19                 2    89.47%          19                 2    89.47%          20                 2    90.00%           0                 0         -
lib/Runtime/Types/DynamicType.cpp                                           735               428    41.77%          68                 8    88.24%         373                59    84.18%         200               120    40.00%
lib/Runtime/Types/DynamicType.h                                              55                26    52.73%          17                 2    88.24%          17                 2    88.24%          10                 7    30.00%
lib/Runtime/Types/ES5ArrayTypeHandler.cpp                                  1065               639    40.00%          77                24    68.83%         953               403    57.71%         432               262    39.35%
lib/Runtime/Types/ES5ArrayTypeHandler.h                                       9                 3    66.67%           9                 3    66.67%          24                 8    66.67%           0                 0         -
lib/Runtime/Types/JavascriptEnumerator.cpp                                   19                13    31.58%           2                 1    50.00%           6                 3    50.00%           4                 3    25.00%
lib/Runtime/Types/JavascriptEnumerator.h                                      1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Types/JavascriptStaticEnumerator.cpp                             61                20    67.21%           8                 1    87.50%          66                17    74.24%          36                11    69.44%
lib/Runtime/Types/JavascriptStaticEnumerator.h                               14                 0   100.00%          14                 0   100.00%          14                 0   100.00%           0                 0         -
lib/Runtime/Types/MissingPropertyTypeHandler.cpp                             51                47     7.84%          41                38     7.32%         133               125     6.02%           2                 2     0.00%
lib/Runtime/Types/MissingPropertyTypeHandler.h                               24                24     0.00%           6                 6     0.00%          10                10     0.00%           2                 2     0.00%
lib/Runtime/Types/NullTypeHandler.cpp                                       230               142    38.26%          40                26    35.00%         212               127    40.09%          66                49    25.76%
lib/Runtime/Types/NullTypeHandler.h                                          13                 7    46.15%          13                 7    46.15%          17                11    35.29%           0                 0         -
lib/Runtime/Types/PathTypeHandler.cpp                                      4557              2647    41.91%         166                33    80.12%        2914               931    68.05%        1702               992    41.72%
lib/Runtime/Types/PathTypeHandler.h                                         380               262    31.05%          59                18    69.49%         110                32    70.91%          72                53    26.39%
lib/Runtime/Types/PropertyDescriptor.cpp                                     53                 4    92.45%          10                 0   100.00%          82                 6    92.68%          30                 6    80.00%
lib/Runtime/Types/PropertyDescriptor.h                                      116                63    45.69%          20                 1    95.00%          21                 1    95.24%          28                19    32.14%
lib/Runtime/Types/RecyclableObject.cpp                                      877               616    29.76%          68                39    42.65%         610               322    47.21%         372               232    37.63%
lib/Runtime/Types/RecyclableObject.h                                        332               235    29.22%          84                38    54.76%         162                42    74.07%          58                35    39.66%
lib/Runtime/Types/RecyclableObject.inl                                       29                15    48.28%          11                 3    72.73%          34                 9    73.53%           4                 3    25.00%
lib/Runtime/Types/ScriptFunctionType.cpp                                     76                36    52.63%           5                 0   100.00%          44                 0   100.00%          22                10    54.55%
lib/Runtime/Types/ScriptFunctionType.h                                        3                 0   100.00%           3                 0   100.00%           3                 0   100.00%           0                 0         -
lib/Runtime/Types/SimpleDictionaryPropertyDescriptor.h                        9                 2    77.78%           6                 2    66.67%          13                 4    69.23%           4                 0   100.00%
lib/Runtime/Types/SimpleDictionaryTypeHandler.cpp                          3885              2447    37.01%         155                56    63.87%        2386              1076    54.90%        1456               976    32.97%
lib/Runtime/Types/SimpleDictionaryTypeHandler.h                              86                52    39.53%          11                 2    81.82%          20                 2    90.00%          20                15    25.00%
lib/Runtime/Types/SimpleDictionaryUnorderedTypeHandler.cpp                  262               262     0.00%           7                 7     0.00%          73                73     0.00%          68                68     0.00%
lib/Runtime/Types/SimpleDictionaryUnorderedTypeHandler.h                     11                11     0.00%           1                 1     0.00%          21                21     0.00%           4                 4     0.00%
lib/Runtime/Types/SimplePropertyDescriptor.h                                  8                 2    75.00%           4                 2    50.00%           4                 2    50.00%           0                 0         -
lib/Runtime/Types/SimpleTypeHandler.cpp                                    1166               739    36.62%          58                23    60.34%         914               450    50.77%         454               310    31.72%
lib/Runtime/Types/SimpleTypeHandler.h                                         8                 5    37.50%           4                 1    75.00%           6                 1    83.33%           6                 6     0.00%
lib/Runtime/Types/SpreadArgument.cpp                                        150               105    30.00%           1                 0   100.00%          71                30    57.75%          46                29    36.96%
lib/Runtime/Types/SpreadArgument.h                                          102                93     8.82%          48                45     6.25%          50                45    10.00%           6                 2    66.67%
lib/Runtime/Types/StaticType.cpp                                             38                32    15.79%           4                 2    50.00%          63                57     9.52%          30                30     0.00%
lib/Runtime/Types/StaticType.h                                               20                14    30.00%           3                 2    33.33%           5                 2    60.00%           4                 3    25.00%
lib/Runtime/Types/Type.cpp                                                  136                72    47.06%          18                 3    83.33%         139                47    66.19%          50                28    44.00%
lib/Runtime/Types/Type.h                                                     32                15    53.12%          15                 3    80.00%          23                 5    78.26%           4                 3    25.00%
lib/Runtime/Types/TypeHandler.cpp                                          1259               727    42.26%          74                14    81.08%         620               200    67.74%         450               286    36.44%
lib/Runtime/Types/TypeHandler.h                                             920               581    36.85%         108                39    63.89%         238                55    76.89%         224               136    39.29%
lib/Runtime/Types/TypePath.cpp                                              433               302    30.25%           9                 2    77.78%         138                57    58.70%         142               106    25.35%
lib/Runtime/Types/TypePath.h                                                558               342    38.71%          28                 1    96.43%         226                52    76.99%         158               106    32.91%
lib/Runtime/Types/TypePropertyCache.cpp                                     700               435    37.86%          19                 1    94.74%         347                86    75.22%         204               137    32.84%
lib/Runtime/Types/UnscopablesWrapperObject.cpp                               26                24     7.69%           8                 6    25.00%          27                21    22.22%           4                 4     0.00%
lib/Runtime/Types/UnscopablesWrapperObject.h                                750               747     0.40%          39                36     7.69%          41                36    12.20%          72                72     0.00%
lib/SCACore/SCACore.cpp                                                     145               145     0.00%          10                10     0.00%          96                96     0.00%          26                26     0.00%
lib/SCACore/SCACore.h                                                         2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
lib/SCACore/SCADeserialization.cpp                                          236               236     0.00%          12                12     0.00%         399               399     0.00%         152               152     0.00%
lib/SCACore/SCADeserialization.h                                             43                43     0.00%           9                 9     0.00%          74                74     0.00%          16                16     0.00%
lib/SCACore/SCAEngine.cpp                                                     3                 3     0.00%           1                 1     0.00%           6                 6     0.00%           2                 2     0.00%
lib/SCACore/SCAEngine.h                                                     114               114     0.00%          16                16     0.00%         109               109     0.00%          36                36     0.00%
lib/SCACore/SCAPropBag.cpp                                                  248               248     0.00%          11                11     0.00%         106               106     0.00%          40                40     0.00%
lib/SCACore/SCAPropBag.h                                                      4                 4     0.00%           4                 4     0.00%          11                11     0.00%           0                 0         -
lib/SCACore/SCASerialization.cpp                                            213               213     0.00%          16                16     0.00%         461               461     0.00%         164               164     0.00%
lib/SCACore/SCASerialization.h                                               54                54     0.00%          38                38     0.00%         111               111     0.00%          14                14     0.00%
lib/SCACore/StreamHelper.h                                                    3                 3     0.00%           3                 3     0.00%           8                 8     0.00%           0                 0         -
lib/SCACore/StreamReader.cpp                                                 28                28     0.00%           3                 3     0.00%          18                18     0.00%           6                 6     0.00%
lib/SCACore/StreamReader.h                                                   25                25     0.00%           4                 4     0.00%          21                21     0.00%           6                 6     0.00%
lib/SCACore/StreamWriter.cpp                                                 37                37     0.00%           3                 3     0.00%          27                27     0.00%          10                10     0.00%
lib/SCACore/StreamWriter.h                                                    7                 7     0.00%           4                 4     0.00%          15                15     0.00%           2                 2     0.00%
lib/WasmReader/EmptyWasmByteCodeWriter.h                                     34                34     0.00%          34                34     0.00%          34                34     0.00%           0                 0         -
lib/WasmReader/WasmBinaryReader.cpp                                        5099              5077     0.43%          52                46    11.54%        1173              1136     3.15%        1488              1482     0.40%
lib/WasmReader/WasmBinaryReader.h                                             5                 5     0.00%           3                 3     0.00%           6                 6     0.00%           0                 0         -
lib/WasmReader/WasmByteCodeGenerator.cpp                                  16742             16721     0.13%          84                80     4.76%        1866              1832     1.82%        3850              3846     0.10%
lib/WasmReader/WasmByteCodeGenerator.h                                       44                36    18.18%          20                18    10.00%          57                48    15.79%           8                 7    12.50%
lib/WasmReader/WasmCustomReader.cpp                                          28                28     0.00%           7                 7     0.00%          26                26     0.00%           6                 6     0.00%
lib/WasmReader/WasmDataSegment.cpp                                            3                 3     0.00%           3                 3     0.00%           8                 8     0.00%           0                 0         -
lib/WasmReader/WasmDataSegment.h                                              1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/WasmReader/WasmElementSegment.cpp                                        65                65     0.00%           4                 4     0.00%          18                18     0.00%          14                14     0.00%
lib/WasmReader/WasmElementSegment.h                                           2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
lib/WasmReader/WasmFunctionInfo.cpp                                          16                16     0.00%           7                 7     0.00%          31                31     0.00%           6                 6     0.00%
lib/WasmReader/WasmFunctionInfo.h                                            48                48     0.00%          14                14     0.00%          20                20     0.00%           8                 8     0.00%
lib/WasmReader/WasmGlobal.cpp                                                10                10     0.00%           2                 2     0.00%          14                14     0.00%           4                 4     0.00%
lib/WasmReader/WasmGlobal.h                                                   5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
lib/WasmReader/WasmLimits.h                                                  55                46    16.36%          17                14    17.65%          23                20    13.04%          36                33     8.33%
lib/WasmReader/WasmParseTree.cpp                                             89                86     3.37%          10                 9    10.00%          86                82     4.65%          64                63     1.56%
lib/WasmReader/WasmParseTree.h                                               80                80     0.00%           7                 7     0.00%          25                25     0.00%          12                12     0.00%
lib/WasmReader/WasmSection.cpp                                                1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
lib/WasmReader/WasmSectionLimits.h                                            2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
lib/WasmReader/WasmSignature.cpp                                            308               308     0.00%          18                18     0.00%         231               231     0.00%         104               104     0.00%
lib/WasmReader/WasmSignature.h                                                2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
lib/wabt/chakra/wabtapi.cc                                                  143               143     0.00%          22                22     0.00%         419               419     0.00%         116               116     0.00%
lib/wabt/chakra/wabtapi.h                                                     1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/wabt/src/binary-reader-ir.cc                                            263               263     0.00%         122               122     0.00%         715               715     0.00%          88                88     0.00%
lib/wabt/src/binary-reader-logging.cc                                       388               388     0.00%          85                85     0.00%         463               463     0.00%          22                22     0.00%
lib/wabt/src/binary-reader-nop.h                                            178               178     0.00%         178               178     0.00%         296               296     0.00%           0                 0         -
lib/wabt/src/binary-reader.cc                                              3961              3961     0.00%          55                55     0.00%        1835              1835     0.00%        2102              2102     0.00%
lib/wabt/src/binary-reader.h                                                  5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
lib/wabt/src/binary-writer.cc                                               323               323     0.00%          38                38     0.00%         879               879     0.00%         316               316     0.00%
lib/wabt/src/binary.h                                                         1                 1     0.00%           1                 1     0.00%           4                 4     0.00%           0                 0         -
lib/wabt/src/binding-hash.cc                                                 30                30     0.00%           7                 7     0.00%          61                61     0.00%          20                20     0.00%
lib/wabt/src/binding-hash.h                                                   7                 7     0.00%           4                 4     0.00%           9                 9     0.00%           2                 2     0.00%
lib/wabt/src/cast.h                                                          13                13     0.00%           6                 6     0.00%          22                22     0.00%           4                 4     0.00%
lib/wabt/src/circular-array.h                                                16                16     0.00%          14                14     0.00%          39                39     0.00%           2                 2     0.00%
lib/wabt/src/color.cc                                                        10                10     0.00%           3                 3     0.00%          15                15     0.00%           8                 8     0.00%
lib/wabt/src/color.h                                                          7                 7     0.00%           4                 4     0.00%           4                 4     0.00%           2                 2     0.00%
lib/wabt/src/common.cc                                                       21                21     0.00%           3                 3     0.00%          37                37     0.00%          12                12     0.00%
lib/wabt/src/common.h                                                        53                53     0.00%          23                23     0.00%         119               119     0.00%          46                46     0.00%
lib/wabt/src/error-formatter.cc                                              25                25     0.00%           3                 3     0.00%          70                70     0.00%          24                24     0.00%
lib/wabt/src/error.h                                                          7                 7     0.00%           3                 3     0.00%          11                11     0.00%           6                 6     0.00%
lib/wabt/src/expr-visitor.cc                                                466               466     0.00%           9                 9     0.00%         312               312     0.00%         262               262     0.00%
lib/wabt/src/expr-visitor.h                                                  58                58     0.00%          58                58     0.00%          62                62     0.00%           0                 0         -
lib/wabt/src/feature.h                                                        5                 5     0.00%           5                 5     0.00%           9                 9     0.00%           0                 0         -
lib/wabt/src/hash-util.h                                                      4                 4     0.00%           4                 4     0.00%          16                16     0.00%           0                 0         -
lib/wabt/src/intrusive-list.h                                                54                54     0.00%          29                29     0.00%         163               163     0.00%          18                18     0.00%
lib/wabt/src/ir.cc                                                          187               187     0.00%          70                70     0.00%         461               461     0.00%         124               124     0.00%
lib/wabt/src/ir.h                                                           115               115     0.00%         115               115     0.00%         155               155     0.00%           0                 0         -
lib/wabt/src/leb128.cc                                                      412               412     0.00%          14                14     0.00%         187               187     0.00%         130               130     0.00%
lib/wabt/src/leb128.h                                                         2                 2     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
lib/wabt/src/lexer-source-line-finder.cc                                     57                57     0.00%           6                 6     0.00%          92                92     0.00%          34                34     0.00%
lib/wabt/src/lexer-source.cc                                                 63                63     0.00%          13                13     0.00%          92                92     0.00%          34                34     0.00%
lib/wabt/src/lexer-source.h                                                   3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
lib/wabt/src/literal.cc                                                     276               276     0.00%          20                20     0.00%         414               414     0.00%         198               198     0.00%
lib/wabt/src/make-unique.h                                                    1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
lib/wabt/src/opcode.cc                                                      276               276     0.00%           6                 6     0.00%         313               313     0.00%         518               518     0.00%
lib/wabt/src/opcode.h                                                        30                28     6.67%          19                17    10.53%          43                39     9.30%          14                14     0.00%
lib/wabt/src/prebuilt/wast-lexer-gen.cc                                   12461             12461     0.00%           9                 9     0.00%       12315             12315     0.00%        6784              6784     0.00%
lib/wabt/src/range.h                                                          3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
lib/wabt/src/resolve-names.cc                                               126               126     0.00%          58                58     0.00%         337               337     0.00%          88                88     0.00%
lib/wabt/src/result.h                                                        12                12     0.00%           7                 7     0.00%          17                17     0.00%           4                 4     0.00%
lib/wabt/src/stream.cc                                                      127               127     0.00%          23                23     0.00%         189               189     0.00%          70                70     0.00%
lib/wabt/src/stream.h                                                        22                22     0.00%          20                20     0.00%          47                47     0.00%           2                 2     0.00%
lib/wabt/src/string-view.cc                                                  50                50     0.00%          30                30     0.00%         115               115     0.00%          14                14     0.00%
lib/wabt/src/string-view.h                                                   27                27     0.00%          27                27     0.00%          76                76     0.00%           0                 0         -
lib/wabt/src/token.cc                                                       166               166     0.00%          14                14     0.00%         112               112     0.00%          36                36     0.00%
lib/wabt/src/token.h                                                         25                25     0.00%          17                17     0.00%          43                43     0.00%          16                16     0.00%
lib/wabt/src/type-checker.cc                                                321               321     0.00%          88                88     0.00%         574               574     0.00%         140               140     0.00%
lib/wabt/src/type-checker.h                                                  10                10     0.00%           5                 5     0.00%          13                13     0.00%           4                 4     0.00%
lib/wabt/src/utf8.cc                                                         44                44     0.00%           2                 2     0.00%          49                49     0.00%          44                44     0.00%
lib/wabt/src/validator.cc                                                   487               487     0.00%         123               123     0.00%        1122              1122     0.00%         356               356     0.00%
lib/wabt/src/validator.h                                                      1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/wabt/src/wast-lexer.h                                                     1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
lib/wabt/src/wast-parser.cc                                                2519              2519     0.00%         120               120     0.00%        2018              2018     0.00%        1278              1278     0.00%
lib/wabt/src/wast-parser.h                                                    2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
pal/inc/cclock.hpp                                                            1                 0   100.00%           1                 0   100.00%           4                 0   100.00%           0                 0         -
pal/inc/pal.h                                                                71                42    40.85%          51                37    27.45%         233               160    31.33%           8                 2    75.00%
pal/inc/pal_endian.h                                                          2                 2     0.00%           2                 2     0.00%           9                 9     0.00%           0                 0         -
pal/inc/rt/VersionHelpers.h                                                   1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
pal/inc/rt/intsafe.h                                                        107                69    35.51%          58                51    12.07%         485               430    11.34%          14                 9    35.71%
pal/inc/rt/palrt.h                                                           84                41    51.19%          19                11    42.11%         170               105    38.24%          36                21    41.67%
pal/inc/rt/safecrt.h                                                        830               507    38.92%          29                21    27.59%        1063               807    24.08%         482               320    33.61%
pal/inc/volatile.h                                                           21                 0   100.00%          19                 0   100.00%          35                 0   100.00%           0                 0         -
pal/src/cruntime/file.cpp                                                   492               344    30.08%          27                16    40.74%         448               269    39.96%         208               157    24.52%
pal/src/cruntime/filecrt.cpp                                                177               153    13.56%          14                11    21.43%         206               181    12.14%          84                76     9.52%
pal/src/cruntime/lstr.cpp                                                   173               173     0.00%           5                 5     0.00%         123               123     0.00%         104               104     0.00%
pal/src/cruntime/malloc.cpp                                                  23                16    30.43%           8                 2    75.00%          49                26    46.94%          10                 9    10.00%
pal/src/cruntime/mbstring.cpp                                                89                89     0.00%           4                 4     0.00%         112               112     0.00%          54                54     0.00%
pal/src/cruntime/misc.cpp                                                   228               175    23.25%          15                 9    40.00%         289               210    27.34%         136               111    18.38%
pal/src/cruntime/path.cpp                                                   488               462     5.33%           5                 4    20.00%         354               330     6.78%         282               272     3.55%
pal/src/cruntime/printf.cpp                                                1053              1005     4.56%          23                18    21.74%        1062               997     6.12%         654               634     3.06%
pal/src/cruntime/printfcpp.cpp                                             1360               969    28.75%          18                 7    61.11%        2006              1504    25.02%         914               729    20.24%
pal/src/cruntime/runtime_proxy.cpp                                            2                 2     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
pal/src/cruntime/silent_printf.cpp                                          432               432     0.00%           6                 6     0.00%         770               770     0.00%         336               336     0.00%
pal/src/cruntime/string.cpp                                                 100               100     0.00%           5                 5     0.00%          70                70     0.00%          58                58     0.00%
pal/src/cruntime/thread.cpp                                                  19                12    36.84%           2                 1    50.00%          16                 7    56.25%           8                 6    25.00%
pal/src/cruntime/wchar.cpp                                                 1074               810    24.58%          39                24    38.46%        1004               733    26.99%         596               467    21.64%
pal/src/debug/debug.cpp                                                     495               486     1.82%          17                16     5.88%         705               692     1.84%         240               237     1.25%
pal/src/exception/seh.cpp                                                     8                 8     0.00%           1                 1     0.00%           6                 6     0.00%           4                 4     0.00%
pal/src/exception/signal.cpp                                                131               123     6.11%          14                12    14.29%         226               205     9.29%          54                52     3.70%
pal/src/file/directory.cpp                                                  424               424     0.00%           9                 9     0.00%         481               481     0.00%         212               212     0.00%
pal/src/file/filetime.cpp                                                   295               295     0.00%          10                10     0.00%         402               402     0.00%         154               154     0.00%
pal/src/file/pal_file.cpp                                                  2567              2530     1.44%          52                50     3.85%        3278              3206     2.20%        1298              1286     0.92%
pal/src/file/pal_path.cpp                                                   852               825     3.17%          15                14     6.67%        1060              1027     3.11%         466               451     3.22%
pal/src/file/shmfilelockmgr.cpp                                             716               716     0.00%          12                12     0.00%         683               683     0.00%         334               334     0.00%
pal/src/file/shmfilelockmgr.hpp                                               4                 4     0.00%           4                 4     0.00%           8                 8     0.00%           0                 0         -
pal/src/handlemgr/handleapi.cpp                                             138               123    10.87%           5                 3    40.00%         184               158    14.13%          58                54     6.90%
pal/src/handlemgr/handlemgr.cpp                                             137                79    42.34%           6                 0   100.00%         167                78    53.29%          62                42    32.26%
pal/src/include/pal/context.h                                                 2                 2     0.00%           2                 2     0.00%          22                22     0.00%           0                 0         -
pal/src/include/pal/corunix.hpp                                              33                12    63.64%          28                11    60.71%          89                37    58.43%           4                 1    75.00%
pal/src/include/pal/corunix.inl                                              34                12    64.71%           3                 0   100.00%          17                 0   100.00%           8                 3    62.50%
pal/src/include/pal/handlemgr.hpp                                            10                 5    50.00%           6                 1    83.33%          24                10    58.33%           4                 4     0.00%
pal/src/include/pal/malloc.hpp                                               34                23    32.35%           8                 5    37.50%          44                29    34.09%          16                12    25.00%
pal/src/include/pal/palinternal.h                                             3                 0   100.00%           2                 0   100.00%           9                 0   100.00%           0                 0         -
pal/src/include/pal/procobj.hpp                                               1                 1     0.00%           1                 1     0.00%           2                 2     0.00%           0                 0         -
pal/src/include/pal/stackstring.hpp                                          29                29     0.00%           9                 9     0.00%          74                74     0.00%          14                14     0.00%
pal/src/include/pal/synchcache.hpp                                          109                78    28.44%          16                 9    43.75%         232               161    30.60%          66                46    30.30%
pal/src/include/pal/synchobjects.hpp                                          6                 0   100.00%           6                 0   100.00%          14                 0   100.00%           0                 0         -
pal/src/include/pal/thread.hpp                                               30                 5    83.33%          26                 5    80.77%          80                16    80.00%           0                 0         -
pal/src/include/pal/threadinfo.hpp                                            4                 0   100.00%           2                 0   100.00%           6                 0   100.00%           0                 0         -
pal/src/include/pal/threadsusp.hpp                                           15                 9    40.00%          15                 9    40.00%          45                27    40.00%           0                 0         -
